文件名,目录,文件类型,扩展名,大小(KB),修改时间,关联文件,图片数量,备注,完整路径,云端链接
《5.4 三角函数的图象与性质》名师精品教案教学设计_image_10.png,第五章三角函数\5.4三角函数的图像与性质\《5.4 三角函数的图象与性质》名师精品教案教学设计_images,图片文件,.png,16,2026/3/26 14:11,,0,函数教案资源,第五章三角函数\5.4三角函数的图像与性质\《5.4 三角函数的图象与性质》名师精品教案教学设计_images\《5.4 三角函数的图象与性质》名师精品教案教学设计_image_10.png,
《5.4 三角函数的图象与性质》名师精品教案教学设计_image_11.wmf,第五章三角函数\5.4三角函数的图像与性质\《5.4 三角函数的图象与性质》名师精品教案教学设计_images,其他文件,.wmf,1977,2026/3/26 14:11,,0,函数教案资源,第五章三角函数\5.4三角函数的图像与性质\《5.4 三角函数的图象与性质》名师精品教案教学设计_images\《5.4 三角函数的图象与性质》名师精品教案教学设计_image_11.wmf,
《5.4 三角函数的图象与性质》名师精品教案教学设计_image_12.wmf,第五章三角函数\5.4三角函数的图像与性质\《5.4 三角函数的图象与性质》名师精品教案教学设计_images,其他文件,.wmf,2048.12,2026/3/26 14:11,,0,函数教案资源,第五章三角函数\5.4三角函数的图像与性质\《5.4 三角函数的图象与性质》名师精品教案教学设计_images\《5.4 三角函数的图象与性质》名师精品教案教学设计_image_12.wmf,
《5.4 三角函数的图象与性质》名师精品教案教学设计_image_13.wmf,第五章三角函数\5.4三角函数的图像与性质\《5.4 三角函数的图象与性质》名师精品教案教学设计_images,其他文件,.wmf,2061.84,2026/3/26 14:11,,0,函数教案资源,第五章三角函数\5.4三角函数的图像与性质\《5.4 三角函数的图象与性质》名师精品教案教学设计_images\《5.4 三角函数的图象与性质》名师精品教案教学设计_image_13.wmf,
《5.4 三角函数的图象与性质》名师精品教案教学设计_image_14.png,第五章三角函数\5.4三角函数的图像与性质\《5.4 三角函数的图象与性质》名师精品教案教学设计_images,图片文件,.png,19.59,2026/3/26 14:11,,0,函数教案资源,第五章三角函数\5.4三角函数的图像与性质\《5.4 三角函数的图象与性质》名师精品教案教学设计_images\《5.4 三角函数的图象与性质》名师精品教案教学设计_image_14.png,
《5.4 三角函数的图象与性质》名师精品教案教学设计_image_15.png,第五章三角函数\5.4三角函数的图像与性质\《5.4 三角函数的图象与性质》名师精品教案教学设计_images,图片文件,.png,19.72,2026/3/26 14:11,,0,函数教案资源,第五章三角函数\5.4三角函数的图像与性质\《5.4 三角函数的图象与性质》名师精品教案教学设计_images\《5.4 三角函数的图象与性质》名师精品教案教学设计_image_15.png,
《5.4 三角函数的图象与性质》名师精品教案教学设计_image_16.png,第五章三角函数\5.4三角函数的图像与性质\《5.4 三角函数的图象与性质》名师精品教案教学设计_images,图片文件,.png,4.98,2026/3/26 14:11,,0,函数教案资源,第五章三角函数\5.4三角函数的图像与性质\《5.4 三角函数的图象与性质》名师精品教案教学设计_images\《5.4 三角函数的图象与性质》名师精品教案教学设计_image_16.png,
《5.4 三角函数的图象与性质》名师精品教案教学设计_image_2.png,第五章三角函数\5.4三角函数的图像与性质\《5.4 三角函数的图象与性质》名师精品教案教学设计_images,图片文件,.png,5.15,2026/3/26 14:11,,0,函数教案资源,第五章三角函数\5.4三角函数的图像与性质\《5.4 三角函数的图象与性质》名师精品教案教学设计_images\《5.4 三角函数的图象与性质》名师精品教案教学设计_image_2.png,
《5.4 三角函数的图象与性质》名师精品教案教学设计_image_3.png,第五章三角函数\5.4三角函数的图像与性质\《5.4 三角函数的图象与性质》名师精品教案教学设计_images,图片文件,.png,5.92,2026/3/26 14:11,,0,函数教案资源,第五章三角函数\5.4三角函数的图像与性质\《5.4 三角函数的图象与性质》名师精品教案教学设计_images\《5.4 三角函数的图象与性质》名师精品教案教学设计_image_3.png,
《5.4 三角函数的图象与性质》名师精品教案教学设计_image_4.png,第五章三角函数\5.4三角函数的图像与性质\《5.4 三角函数的图象与性质》名师精品教案教学设计_images,图片文件,.png,4.99,2026/3/26 14:11,,0,函数教案资源,第五章三角函数\5.4三角函数的图像与性质\《5.4 三角函数的图象与性质》名师精品教案教学设计_images\《5.4 三角函数的图象与性质》名师精品教案教学设计_image_4.png,
《5.4 三角函数的图象与性质》名师精品教案教学设计_image_5.png,第五章三角函数\5.4三角函数的图像与性质\《5.4 三角函数的图象与性质》名师精品教案教学设计_images,图片文件,.png,0.29,2026/3/26 14:11,,0,函数教案资源,第五章三角函数\5.4三角函数的图像与性质\《5.4 三角函数的图象与性质》名师精品教案教学设计_images\《5.4 三角函数的图象与性质》名师精品教案教学设计_image_5.png,
《5.4 三角函数的图象与性质》名师精品教案教学设计_image_6.png,第五章三角函数\5.4三角函数的图像与性质\《5.4 三角函数的图象与性质》名师精品教案教学设计_images,图片文件,.png,4.98,2026/3/26 14:11,,0,函数教案资源,第五章三角函数\5.4三角函数的图像与性质\《5.4 三角函数的图象与性质》名师精品教案教学设计_images\《5.4 三角函数的图象与性质》名师精品教案教学设计_image_6.png,
《5.4 三角函数的图象与性质》名师精品教案教学设计_image_7.png,第五章三角函数\5.4三角函数的图像与性质\《5.4 三角函数的图象与性质》名师精品教案教学设计_images,图片文件,.png,12.6,2026/3/26 14:11,,0,函数教案资源,第五章三角函数\5.4三角函数的图像与性质\《5.4 三角函数的图象与性质》名师精品教案教学设计_images\《5.4 三角函数的图象与性质》名师精品教案教学设计_image_7.png,
《5.4 三角函数的图象与性质》名师精品教案教学设计_image_8.png,第五章三角函数\5.4三角函数的图像与性质\《5.4 三角函数的图象与性质》名师精品教案教学设计_images,图片文件,.png,17.82,2026/3/26 14:11,,0,函数教案资源,第五章三角函数\5.4三角函数的图像与性质\《5.4 三角函数的图象与性质》名师精品教案教学设计_images\《5.4 三角函数的图象与性质》名师精品教案教学设计_image_8.png,
《5.4 三角函数的图象与性质》名师精品教案教学设计_image_9.wmf,第五章三角函数\5.4三角函数的图像与性质\《5.4 三角函数的图象与性质》名师精品教案教学设计_images,其他文件,.wmf,1893.21,2026/3/26 14:11,,0,函数教案资源,第五章三角函数\5.4三角函数的图像与性质\《5.4 三角函数的图象与性质》名师精品教案教学设计_images\《5.4 三角函数的图象与性质》名师精品教案教学设计_image_9.wmf,
《5.4 三角函数的图象与性质》教学导学案（统编人教A版）_image_1.png,第五章三角函数\5.4三角函数的图像与性质\《5.4 三角函数的图象与性质》教学导学案（统编人教A版）_images,图片文件,.png,19.48,2026/3/26 14:11,,0,函数教案资源,第五章三角函数\5.4三角函数的图像与性质\《5.4 三角函数的图象与性质》教学导学案（统编人教A版）_images\《5.4 三角函数的图象与性质》教学导学案（统编人教A版）_image_1.png,
《5.4 三角函数的图象与性质》教学导学案（统编人教A版）_image_10.png,第五章三角函数\5.4三角函数的图像与性质\《5.4 三角函数的图象与性质》教学导学案（统编人教A版）_images,图片文件,.png,12.6,2026/3/26 14:11,,0,函数教案资源,第五章三角函数\5.4三角函数的图像与性质\《5.4 三角函数的图象与性质》教学导学案（统编人教A版）_images\《5.4 三角函数的图象与性质》教学导学案（统编人教A版）_image_10.png,
《5.4 三角函数的图象与性质》教学导学案（统编人教A版）_image_11.png,第五章三角函数\5.4三角函数的图像与性质\《5.4 三角函数的图象与性质》教学导学案（统编人教A版）_images,图片文件,.png,17.82,2026/3/26 14:11,,0,函数教案资源,第五章三角函数\5.4三角函数的图像与性质\《5.4 三角函数的图象与性质》教学导学案（统编人教A版）_images\《5.4 三角函数的图象与性质》教学导学案（统编人教A版）_image_11.png,
《5.4 三角函数的图象与性质》教学导学案（统编人教A版）_image_12.png,第五章三角函数\5.4三角函数的图像与性质\《5.4 三角函数的图象与性质》教学导学案（统编人教A版）_images,图片文件,.png,16,2026/3/26 14:11,,0,函数教案资源,第五章三角函数\5.4三角函数的图像与性质\《5.4 三角函数的图象与性质》教学导学案（统编人教A版）_images\《5.4 三角函数的图象与性质》教学导学案（统编人教A版）_image_12.png,
《5.4 三角函数的图象与性质》教学导学案（统编人教A版）_image_13.wmf,第五章三角函数\5.4三角函数的图像与性质\《5.4 三角函数的图象与性质》教学导学案（统编人教A版）_images,其他文件,.wmf,1977,2026/3/26 14:11,,0,函数教案资源,第五章三角函数\5.4三角函数的图像与性质\《5.4 三角函数的图象与性质》教学导学案（统编人教A版）_images\《5.4 三角函数的图象与性质》教学导学案（统编人教A版）_image_13.wmf,
《5.4 三角函数的图象与性质》教学导学案（统编人教A版）_image_14.wmf,第五章三角函数\5.4三角函数的图像与性质\《5.4 三角函数的图象与性质》教学导学案（统编人教A版）_images,其他文件,.wmf,2048.12,2026/3/26 14:11,,0,函数教案资源,第五章三角函数\5.4三角函数的图像与性质\《5.4 三角函数的图象与性质》教学导学案（统编人教A版）_images\《5.4 三角函数的图象与性质》教学导学案（统编人教A版）_image_14.wmf,
《5.4 三角函数的图象与性质》教学导学案（统编人教A版）_image_15.wmf,第五章三角函数\5.4三角函数的图像与性质\《5.4 三角函数的图象与性质》教学导学案（统编人教A版）_images,其他文件,.wmf,2061.84,2026/3/26 14:11,,0,函数教案资源,第五章三角函数\5.4三角函数的图像与性质\《5.4 三角函数的图象与性质》教学导学案（统编人教A版）_images\《5.4 三角函数的图象与性质》教学导学案（统编人教A版）_image_15.wmf,
《5.4 三角函数的图象与性质》教学导学案（统编人教A版）_image_16.png,第五章三角函数\5.4三角函数的图像与性质\《5.4 三角函数的图象与性质》教学导学案（统编人教A版）_images,图片文件,.png,19.57,2026/3/26 14:11,,0,函数教案资源,第五章三角函数\5.4三角函数的图像与性质\《5.4 三角函数的图象与性质》教学导学案（统编人教A版）_images\《5.4 三角函数的图象与性质》教学导学案（统编人教A版）_image_16.png,
《5.4 三角函数的图象与性质》教学导学案（统编人教A版）_image_17.wmf,第五章三角函数\5.4三角函数的图像与性质\《5.4 三角函数的图象与性质》教学导学案（统编人教A版）_images,其他文件,.wmf,1893.21,2026/3/26 14:11,,0,函数教案资源,第五章三角函数\5.4三角函数的图像与性质\《5.4 三角函数的图象与性质》教学导学案（统编人教A版）_images\《5.4 三角函数的图象与性质》教学导学案（统编人教A版）_image_17.wmf,
