文件名,目录,文件类型,扩展名,大小(KB),修改时间,关联文件,图片数量,备注,完整路径,云端链接
7.2 离散型随机变量及其分布列 (2)    教学设计.md,选择性必修三\第七章 随机变量及其分布\7.2 离散型随机变量及其分布列,Markdown文件,.md,0,,,0,概率与统计教案资源,选择性必修三\第七章 随机变量及其分布\7.2 离散型随机变量及其分布列\7.2 离散型随机变量及其分布列 (2)    教学设计.md,https://math-1415627924.cos.ap-guangzhou.myqcloud.com/math-teaching-resources/03-%E6%A6%82%E7%8E%87%E4%B8%8E%E7%BB%9F%E8%AE%A1/01-%E6%95%99%E6%A1%88/%E9%80%89%E6%8B%A9%E6%80%A7%E5%BF%85%E4%BF%AE%E4%B8%89/%E7%AC%AC%E4%B8%83%E7%AB%A0%20%E9%9A%8F%E6%9C%BA%E5%8F%98%E9%87%8F%E5%8F%8A%E5%85%B6%E5%88%86%E5%B8%83/7.2%20%E7%A6%BB%E6%95%A3%E5%9E%8B%E9%9A%8F%E6%9C%BA%E5%8F%98%E9%87%8F%E5%8F%8A%E5%85%B6%E5%88%86%E5%B8%83%E5%88%97/7.2%20%E7%A6%BB%E6%95%A3%E5%9E%8B%E9%9A%8F%E6%9C%BA%E5%8F%98%E9%87%8F%E5%8F%8A%E5%85%B6%E5%88%86%E5%B8%83%E5%88%97%20%282%29%20%20%20%20%E6%95%99%E5%AD%A6%E8%AE%BE%E8%AE%A1.md
7.2+离散型随机变量及其分布列（学案）-高二数学（A版2019必三）.docx,选择性必修三\第七章 随机变量及其分布\7.2 离散型随机变量及其分布列,原文件,.docx,0,,,0,概率与统计教案资源,选择性必修三\第七章 随机变量及其分布\7.2 离散型随机变量及其分布列\7.2+离散型随机变量及其分布列（学案）-高二数学（A版2019必三）.docx,https://math-1415627924.cos.ap-guangzhou.myqcloud.com/math-teaching-resources/03-%E6%A6%82%E7%8E%87%E4%B8%8E%E7%BB%9F%E8%AE%A1/01-%E6%95%99%E6%A1%88/%E9%80%89%E6%8B%A9%E6%80%A7%E5%BF%85%E4%BF%AE%E4%B8%89/%E7%AC%AC%E4%B8%83%E7%AB%A0%20%E9%9A%8F%E6%9C%BA%E5%8F%98%E9%87%8F%E5%8F%8A%E5%85%B6%E5%88%86%E5%B8%83/7.2%20%E7%A6%BB%E6%95%A3%E5%9E%8B%E9%9A%8F%E6%9C%BA%E5%8F%98%E9%87%8F%E5%8F%8A%E5%85%B6%E5%88%86%E5%B8%83%E5%88%97/7.2%2B%E7%A6%BB%E6%95%A3%E5%9E%8B%E9%9A%8F%E6%9C%BA%E5%8F%98%E9%87%8F%E5%8F%8A%E5%85%B6%E5%88%86%E5%B8%83%E5%88%97%EF%BC%88%E5%AD%A6%E6%A1%88%EF%BC%89-%E9%AB%98%E4%BA%8C%E6%95%B0%E5%AD%A6%EF%BC%88A%E7%89%882019%E5%BF%85%E4%B8%89%EF%BC%89.docx
7.2+离散型随机变量及其分布列（学案）-高二数学（A版2019必三）.md,选择性必修三\第七章 随机变量及其分布\7.2 离散型随机变量及其分布列,Markdown文件,.md,0,,,0,概率与统计教案资源,选择性必修三\第七章 随机变量及其分布\7.2 离散型随机变量及其分布列\7.2+离散型随机变量及其分布列（学案）-高二数学（A版2019必三）.md,https://math-1415627924.cos.ap-guangzhou.myqcloud.com/math-teaching-resources/03-%E6%A6%82%E7%8E%87%E4%B8%8E%E7%BB%9F%E8%AE%A1/01-%E6%95%99%E6%A1%88/%E9%80%89%E6%8B%A9%E6%80%A7%E5%BF%85%E4%BF%AE%E4%B8%89/%E7%AC%AC%E4%B8%83%E7%AB%A0%20%E9%9A%8F%E6%9C%BA%E5%8F%98%E9%87%8F%E5%8F%8A%E5%85%B6%E5%88%86%E5%B8%83/7.2%20%E7%A6%BB%E6%95%A3%E5%9E%8B%E9%9A%8F%E6%9C%BA%E5%8F%98%E9%87%8F%E5%8F%8A%E5%85%B6%E5%88%86%E5%B8%83%E5%88%97/7.2%2B%E7%A6%BB%E6%95%A3%E5%9E%8B%E9%9A%8F%E6%9C%BA%E5%8F%98%E9%87%8F%E5%8F%8A%E5%85%B6%E5%88%86%E5%B8%83%E5%88%97%EF%BC%88%E5%AD%A6%E6%A1%88%EF%BC%89-%E9%AB%98%E4%BA%8C%E6%95%B0%E5%AD%A6%EF%BC%88A%E7%89%882019%E5%BF%85%E4%B8%89%EF%BC%89.md
课时21861_7.2.3离散型随机变量方差-7.3.2离散型随机变量的方差【微信公众号：全都要半糖 免费分享】.docx,选择性必修三\第七章 随机变量及其分布\7.2 离散型随机变量及其分布列,原文件,.docx,0,,,0,概率与统计教案资源,选择性必修三\第七章 随机变量及其分布\7.2 离散型随机变量及其分布列\课时21861_7.2.3离散型随机变量方差-7.3.2离散型随机变量的方差【微信公众号：全都要半糖 免费分享】.docx,https://math-1415627924.cos.ap-guangzhou.myqcloud.com/math-teaching-resources/03-%E6%A6%82%E7%8E%87%E4%B8%8E%E7%BB%9F%E8%AE%A1/01-%E6%95%99%E6%A1%88/%E9%80%89%E6%8B%A9%E6%80%A7%E5%BF%85%E4%BF%AE%E4%B8%89/%E7%AC%AC%E4%B8%83%E7%AB%A0%20%E9%9A%8F%E6%9C%BA%E5%8F%98%E9%87%8F%E5%8F%8A%E5%85%B6%E5%88%86%E5%B8%83/7.2%20%E7%A6%BB%E6%95%A3%E5%9E%8B%E9%9A%8F%E6%9C%BA%E5%8F%98%E9%87%8F%E5%8F%8A%E5%85%B6%E5%88%86%E5%B8%83%E5%88%97/%E8%AF%BE%E6%97%B621861_7.2.3%E7%A6%BB%E6%95%A3%E5%9E%8B%E9%9A%8F%E6%9C%BA%E5%8F%98%E9%87%8F%E6%96%B9%E5%B7%AE-7.3.2%E7%A6%BB%E6%95%A3%E5%9E%8B%E9%9A%8F%E6%9C%BA%E5%8F%98%E9%87%8F%E7%9A%84%E6%96%B9%E5%B7%AE%E3%80%90%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7%EF%BC%9A%E5%85%A8%E9%83%BD%E8%A6%81%E5%8D%8A%E7%B3%96%20%E5%85%8D%E8%B4%B9%E5%88%86%E4%BA%AB%E3%80%91.docx
课时21861_7.2.3离散型随机变量方差-7.3.2离散型随机变量的方差【微信公众号：全都要半糖 免费分享】.md,选择性必修三\第七章 随机变量及其分布\7.2 离散型随机变量及其分布列,Markdown文件,.md,0,,,0,概率与统计教案资源,选择性必修三\第七章 随机变量及其分布\7.2 离散型随机变量及其分布列\课时21861_7.2.3离散型随机变量方差-7.3.2离散型随机变量的方差【微信公众号：全都要半糖 免费分享】.md,https://math-1415627924.cos.ap-guangzhou.myqcloud.com/math-teaching-resources/03-%E6%A6%82%E7%8E%87%E4%B8%8E%E7%BB%9F%E8%AE%A1/01-%E6%95%99%E6%A1%88/%E9%80%89%E6%8B%A9%E6%80%A7%E5%BF%85%E4%BF%AE%E4%B8%89/%E7%AC%AC%E4%B8%83%E7%AB%A0%20%E9%9A%8F%E6%9C%BA%E5%8F%98%E9%87%8F%E5%8F%8A%E5%85%B6%E5%88%86%E5%B8%83/7.2%20%E7%A6%BB%E6%95%A3%E5%9E%8B%E9%9A%8F%E6%9C%BA%E5%8F%98%E9%87%8F%E5%8F%8A%E5%85%B6%E5%88%86%E5%B8%83%E5%88%97/%E8%AF%BE%E6%97%B621861_7.2.3%E7%A6%BB%E6%95%A3%E5%9E%8B%E9%9A%8F%E6%9C%BA%E5%8F%98%E9%87%8F%E6%96%B9%E5%B7%AE-7.3.2%E7%A6%BB%E6%95%A3%E5%9E%8B%E9%9A%8F%E6%9C%BA%E5%8F%98%E9%87%8F%E7%9A%84%E6%96%B9%E5%B7%AE%E3%80%90%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7%EF%BC%9A%E5%85%A8%E9%83%BD%E8%A6%81%E5%8D%8A%E7%B3%96%20%E5%85%8D%E8%B4%B9%E5%88%86%E4%BA%AB%E3%80%91.md
7.3.1  离散型随机变量的均值教学设计.docx,选择性必修三\第七章 随机变量及其分布\7.3 离散型随机变量的数字特征,原文件,.docx,0,,,0,概率与统计教案资源,选择性必修三\第七章 随机变量及其分布\7.3 离散型随机变量的数字特征\7.3.1  离散型随机变量的均值教学设计.docx,https://math-1415627924.cos.ap-guangzhou.myqcloud.com/math-teaching-resources/03-%E6%A6%82%E7%8E%87%E4%B8%8E%E7%BB%9F%E8%AE%A1/01-%E6%95%99%E6%A1%88/%E9%80%89%E6%8B%A9%E6%80%A7%E5%BF%85%E4%BF%AE%E4%B8%89/%E7%AC%AC%E4%B8%83%E7%AB%A0%20%E9%9A%8F%E6%9C%BA%E5%8F%98%E9%87%8F%E5%8F%8A%E5%85%B6%E5%88%86%E5%B8%83/7.3%20%E7%A6%BB%E6%95%A3%E5%9E%8B%E9%9A%8F%E6%9C%BA%E5%8F%98%E9%87%8F%E7%9A%84%E6%95%B0%E5%AD%97%E7%89%B9%E5%BE%81/7.3.1%20%20%E7%A6%BB%E6%95%A3%E5%9E%8B%E9%9A%8F%E6%9C%BA%E5%8F%98%E9%87%8F%E7%9A%84%E5%9D%87%E5%80%BC%E6%95%99%E5%AD%A6%E8%AE%BE%E8%AE%A1.docx
7.3.1  离散型随机变量的均值教学设计.md,选择性必修三\第七章 随机变量及其分布\7.3 离散型随机变量的数字特征,Markdown文件,.md,0,,,0,概率与统计教案资源,选择性必修三\第七章 随机变量及其分布\7.3 离散型随机变量的数字特征\7.3.1  离散型随机变量的均值教学设计.md,https://math-1415627924.cos.ap-guangzhou.myqcloud.com/math-teaching-resources/03-%E6%A6%82%E7%8E%87%E4%B8%8E%E7%BB%9F%E8%AE%A1/01-%E6%95%99%E6%A1%88/%E9%80%89%E6%8B%A9%E6%80%A7%E5%BF%85%E4%BF%AE%E4%B8%89/%E7%AC%AC%E4%B8%83%E7%AB%A0%20%E9%9A%8F%E6%9C%BA%E5%8F%98%E9%87%8F%E5%8F%8A%E5%85%B6%E5%88%86%E5%B8%83/7.3%20%E7%A6%BB%E6%95%A3%E5%9E%8B%E9%9A%8F%E6%9C%BA%E5%8F%98%E9%87%8F%E7%9A%84%E6%95%B0%E5%AD%97%E7%89%B9%E5%BE%81/7.3.1%20%20%E7%A6%BB%E6%95%A3%E5%9E%8B%E9%9A%8F%E6%9C%BA%E5%8F%98%E9%87%8F%E7%9A%84%E5%9D%87%E5%80%BC%E6%95%99%E5%AD%A6%E8%AE%BE%E8%AE%A1.md
7.3.1+离散型随机变量的均值（学案）-高二数学（A版2019必三）.docx,选择性必修三\第七章 随机变量及其分布\7.3 离散型随机变量的数字特征,原文件,.docx,0,,,0,概率与统计教案资源,选择性必修三\第七章 随机变量及其分布\7.3 离散型随机变量的数字特征\7.3.1+离散型随机变量的均值（学案）-高二数学（A版2019必三）.docx,https://math-1415627924.cos.ap-guangzhou.myqcloud.com/math-teaching-resources/03-%E6%A6%82%E7%8E%87%E4%B8%8E%E7%BB%9F%E8%AE%A1/01-%E6%95%99%E6%A1%88/%E9%80%89%E6%8B%A9%E6%80%A7%E5%BF%85%E4%BF%AE%E4%B8%89/%E7%AC%AC%E4%B8%83%E7%AB%A0%20%E9%9A%8F%E6%9C%BA%E5%8F%98%E9%87%8F%E5%8F%8A%E5%85%B6%E5%88%86%E5%B8%83/7.3%20%E7%A6%BB%E6%95%A3%E5%9E%8B%E9%9A%8F%E6%9C%BA%E5%8F%98%E9%87%8F%E7%9A%84%E6%95%B0%E5%AD%97%E7%89%B9%E5%BE%81/7.3.1%2B%E7%A6%BB%E6%95%A3%E5%9E%8B%E9%9A%8F%E6%9C%BA%E5%8F%98%E9%87%8F%E7%9A%84%E5%9D%87%E5%80%BC%EF%BC%88%E5%AD%A6%E6%A1%88%EF%BC%89-%E9%AB%98%E4%BA%8C%E6%95%B0%E5%AD%A6%EF%BC%88A%E7%89%882019%E5%BF%85%E4%B8%89%EF%BC%89.docx
7.3.1+离散型随机变量的均值（学案）-高二数学（A版2019必三）.md,选择性必修三\第七章 随机变量及其分布\7.3 离散型随机变量的数字特征,Markdown文件,.md,0,,,0,概率与统计教案资源,选择性必修三\第七章 随机变量及其分布\7.3 离散型随机变量的数字特征\7.3.1+离散型随机变量的均值（学案）-高二数学（A版2019必三）.md,https://math-1415627924.cos.ap-guangzhou.myqcloud.com/math-teaching-resources/03-%E6%A6%82%E7%8E%87%E4%B8%8E%E7%BB%9F%E8%AE%A1/01-%E6%95%99%E6%A1%88/%E9%80%89%E6%8B%A9%E6%80%A7%E5%BF%85%E4%BF%AE%E4%B8%89/%E7%AC%AC%E4%B8%83%E7%AB%A0%20%E9%9A%8F%E6%9C%BA%E5%8F%98%E9%87%8F%E5%8F%8A%E5%85%B6%E5%88%86%E5%B8%83/7.3%20%E7%A6%BB%E6%95%A3%E5%9E%8B%E9%9A%8F%E6%9C%BA%E5%8F%98%E9%87%8F%E7%9A%84%E6%95%B0%E5%AD%97%E7%89%B9%E5%BE%81/7.3.1%2B%E7%A6%BB%E6%95%A3%E5%9E%8B%E9%9A%8F%E6%9C%BA%E5%8F%98%E9%87%8F%E7%9A%84%E5%9D%87%E5%80%BC%EF%BC%88%E5%AD%A6%E6%A1%88%EF%BC%89-%E9%AB%98%E4%BA%8C%E6%95%B0%E5%AD%A6%EF%BC%88A%E7%89%882019%E5%BF%85%E4%B8%89%EF%BC%89.md
7.3.1离散型随机变量的均值  导学案.docx,选择性必修三\第七章 随机变量及其分布\7.3 离散型随机变量的数字特征,原文件,.docx,0,,,0,概率与统计教案资源,选择性必修三\第七章 随机变量及其分布\7.3 离散型随机变量的数字特征\7.3.1离散型随机变量的均值  导学案.docx,https://math-1415627924.cos.ap-guangzhou.myqcloud.com/math-teaching-resources/03-%E6%A6%82%E7%8E%87%E4%B8%8E%E7%BB%9F%E8%AE%A1/01-%E6%95%99%E6%A1%88/%E9%80%89%E6%8B%A9%E6%80%A7%E5%BF%85%E4%BF%AE%E4%B8%89/%E7%AC%AC%E4%B8%83%E7%AB%A0%20%E9%9A%8F%E6%9C%BA%E5%8F%98%E9%87%8F%E5%8F%8A%E5%85%B6%E5%88%86%E5%B8%83/7.3%20%E7%A6%BB%E6%95%A3%E5%9E%8B%E9%9A%8F%E6%9C%BA%E5%8F%98%E9%87%8F%E7%9A%84%E6%95%B0%E5%AD%97%E7%89%B9%E5%BE%81/7.3.1%E7%A6%BB%E6%95%A3%E5%9E%8B%E9%9A%8F%E6%9C%BA%E5%8F%98%E9%87%8F%E7%9A%84%E5%9D%87%E5%80%BC%20%20%E5%AF%BC%E5%AD%A6%E6%A1%88.docx
7.3.1离散型随机变量的均值  导学案.md,选择性必修三\第七章 随机变量及其分布\7.3 离散型随机变量的数字特征,Markdown文件,.md,0,,,0,概率与统计教案资源,选择性必修三\第七章 随机变量及其分布\7.3 离散型随机变量的数字特征\7.3.1离散型随机变量的均值  导学案.md,https://math-1415627924.cos.ap-guangzhou.myqcloud.com/math-teaching-resources/03-%E6%A6%82%E7%8E%87%E4%B8%8E%E7%BB%9F%E8%AE%A1/01-%E6%95%99%E6%A1%88/%E9%80%89%E6%8B%A9%E6%80%A7%E5%BF%85%E4%BF%AE%E4%B8%89/%E7%AC%AC%E4%B8%83%E7%AB%A0%20%E9%9A%8F%E6%9C%BA%E5%8F%98%E9%87%8F%E5%8F%8A%E5%85%B6%E5%88%86%E5%B8%83/7.3%20%E7%A6%BB%E6%95%A3%E5%9E%8B%E9%9A%8F%E6%9C%BA%E5%8F%98%E9%87%8F%E7%9A%84%E6%95%B0%E5%AD%97%E7%89%B9%E5%BE%81/7.3.1%E7%A6%BB%E6%95%A3%E5%9E%8B%E9%9A%8F%E6%9C%BA%E5%8F%98%E9%87%8F%E7%9A%84%E5%9D%87%E5%80%BC%20%20%E5%AF%BC%E5%AD%A6%E6%A1%88.md
7.3.1离散型随机变量的均值 教学设计.docx,选择性必修三\第七章 随机变量及其分布\7.3 离散型随机变量的数字特征,原文件,.docx,0,,,0,概率与统计教案资源,选择性必修三\第七章 随机变量及其分布\7.3 离散型随机变量的数字特征\7.3.1离散型随机变量的均值 教学设计.docx,https://math-1415627924.cos.ap-guangzhou.myqcloud.com/math-teaching-resources/03-%E6%A6%82%E7%8E%87%E4%B8%8E%E7%BB%9F%E8%AE%A1/01-%E6%95%99%E6%A1%88/%E9%80%89%E6%8B%A9%E6%80%A7%E5%BF%85%E4%BF%AE%E4%B8%89/%E7%AC%AC%E4%B8%83%E7%AB%A0%20%E9%9A%8F%E6%9C%BA%E5%8F%98%E9%87%8F%E5%8F%8A%E5%85%B6%E5%88%86%E5%B8%83/7.3%20%E7%A6%BB%E6%95%A3%E5%9E%8B%E9%9A%8F%E6%9C%BA%E5%8F%98%E9%87%8F%E7%9A%84%E6%95%B0%E5%AD%97%E7%89%B9%E5%BE%81/7.3.1%E7%A6%BB%E6%95%A3%E5%9E%8B%E9%9A%8F%E6%9C%BA%E5%8F%98%E9%87%8F%E7%9A%84%E5%9D%87%E5%80%BC%20%E6%95%99%E5%AD%A6%E8%AE%BE%E8%AE%A1.docx
7.3.1离散型随机变量的均值 教学设计.md,选择性必修三\第七章 随机变量及其分布\7.3 离散型随机变量的数字特征,Markdown文件,.md,0,,,0,概率与统计教案资源,选择性必修三\第七章 随机变量及其分布\7.3 离散型随机变量的数字特征\7.3.1离散型随机变量的均值 教学设计.md,https://math-1415627924.cos.ap-guangzhou.myqcloud.com/math-teaching-resources/03-%E6%A6%82%E7%8E%87%E4%B8%8E%E7%BB%9F%E8%AE%A1/01-%E6%95%99%E6%A1%88/%E9%80%89%E6%8B%A9%E6%80%A7%E5%BF%85%E4%BF%AE%E4%B8%89/%E7%AC%AC%E4%B8%83%E7%AB%A0%20%E9%9A%8F%E6%9C%BA%E5%8F%98%E9%87%8F%E5%8F%8A%E5%85%B6%E5%88%86%E5%B8%83/7.3%20%E7%A6%BB%E6%95%A3%E5%9E%8B%E9%9A%8F%E6%9C%BA%E5%8F%98%E9%87%8F%E7%9A%84%E6%95%B0%E5%AD%97%E7%89%B9%E5%BE%81/7.3.1%E7%A6%BB%E6%95%A3%E5%9E%8B%E9%9A%8F%E6%9C%BA%E5%8F%98%E9%87%8F%E7%9A%84%E5%9D%87%E5%80%BC%20%E6%95%99%E5%AD%A6%E8%AE%BE%E8%AE%A1.md
7.3.2  离散型随机变量的方差教案.docx,选择性必修三\第七章 随机变量及其分布\7.3 离散型随机变量的数字特征,原文件,.docx,0,,,0,概率与统计教案资源,选择性必修三\第七章 随机变量及其分布\7.3 离散型随机变量的数字特征\7.3.2  离散型随机变量的方差教案.docx,https://math-1415627924.cos.ap-guangzhou.myqcloud.com/math-teaching-resources/03-%E6%A6%82%E7%8E%87%E4%B8%8E%E7%BB%9F%E8%AE%A1/01-%E6%95%99%E6%A1%88/%E9%80%89%E6%8B%A9%E6%80%A7%E5%BF%85%E4%BF%AE%E4%B8%89/%E7%AC%AC%E4%B8%83%E7%AB%A0%20%E9%9A%8F%E6%9C%BA%E5%8F%98%E9%87%8F%E5%8F%8A%E5%85%B6%E5%88%86%E5%B8%83/7.3%20%E7%A6%BB%E6%95%A3%E5%9E%8B%E9%9A%8F%E6%9C%BA%E5%8F%98%E9%87%8F%E7%9A%84%E6%95%B0%E5%AD%97%E7%89%B9%E5%BE%81/7.3.2%20%20%E7%A6%BB%E6%95%A3%E5%9E%8B%E9%9A%8F%E6%9C%BA%E5%8F%98%E9%87%8F%E7%9A%84%E6%96%B9%E5%B7%AE%E6%95%99%E6%A1%88.docx
7.3.2  离散型随机变量的方差教案.md,选择性必修三\第七章 随机变量及其分布\7.3 离散型随机变量的数字特征,Markdown文件,.md,0,,,0,概率与统计教案资源,选择性必修三\第七章 随机变量及其分布\7.3 离散型随机变量的数字特征\7.3.2  离散型随机变量的方差教案.md,https://math-1415627924.cos.ap-guangzhou.myqcloud.com/math-teaching-resources/03-%E6%A6%82%E7%8E%87%E4%B8%8E%E7%BB%9F%E8%AE%A1/01-%E6%95%99%E6%A1%88/%E9%80%89%E6%8B%A9%E6%80%A7%E5%BF%85%E4%BF%AE%E4%B8%89/%E7%AC%AC%E4%B8%83%E7%AB%A0%20%E9%9A%8F%E6%9C%BA%E5%8F%98%E9%87%8F%E5%8F%8A%E5%85%B6%E5%88%86%E5%B8%83/7.3%20%E7%A6%BB%E6%95%A3%E5%9E%8B%E9%9A%8F%E6%9C%BA%E5%8F%98%E9%87%8F%E7%9A%84%E6%95%B0%E5%AD%97%E7%89%B9%E5%BE%81/7.3.2%20%20%E7%A6%BB%E6%95%A3%E5%9E%8B%E9%9A%8F%E6%9C%BA%E5%8F%98%E9%87%8F%E7%9A%84%E6%96%B9%E5%B7%AE%E6%95%99%E6%A1%88.md
7.3.2+离散型随机变量的方差（学案）-高二数学（A版2019必三）.docx,选择性必修三\第七章 随机变量及其分布\7.3 离散型随机变量的数字特征,原文件,.docx,0,,,0,概率与统计教案资源,选择性必修三\第七章 随机变量及其分布\7.3 离散型随机变量的数字特征\7.3.2+离散型随机变量的方差（学案）-高二数学（A版2019必三）.docx,https://math-1415627924.cos.ap-guangzhou.myqcloud.com/math-teaching-resources/03-%E6%A6%82%E7%8E%87%E4%B8%8E%E7%BB%9F%E8%AE%A1/01-%E6%95%99%E6%A1%88/%E9%80%89%E6%8B%A9%E6%80%A7%E5%BF%85%E4%BF%AE%E4%B8%89/%E7%AC%AC%E4%B8%83%E7%AB%A0%20%E9%9A%8F%E6%9C%BA%E5%8F%98%E9%87%8F%E5%8F%8A%E5%85%B6%E5%88%86%E5%B8%83/7.3%20%E7%A6%BB%E6%95%A3%E5%9E%8B%E9%9A%8F%E6%9C%BA%E5%8F%98%E9%87%8F%E7%9A%84%E6%95%B0%E5%AD%97%E7%89%B9%E5%BE%81/7.3.2%2B%E7%A6%BB%E6%95%A3%E5%9E%8B%E9%9A%8F%E6%9C%BA%E5%8F%98%E9%87%8F%E7%9A%84%E6%96%B9%E5%B7%AE%EF%BC%88%E5%AD%A6%E6%A1%88%EF%BC%89-%E9%AB%98%E4%BA%8C%E6%95%B0%E5%AD%A6%EF%BC%88A%E7%89%882019%E5%BF%85%E4%B8%89%EF%BC%89.docx
7.3.2+离散型随机变量的方差（学案）-高二数学（A版2019必三）.md,选择性必修三\第七章 随机变量及其分布\7.3 离散型随机变量的数字特征,Markdown文件,.md,0,,,0,概率与统计教案资源,选择性必修三\第七章 随机变量及其分布\7.3 离散型随机变量的数字特征\7.3.2+离散型随机变量的方差（学案）-高二数学（A版2019必三）.md,https://math-1415627924.cos.ap-guangzhou.myqcloud.com/math-teaching-resources/03-%E6%A6%82%E7%8E%87%E4%B8%8E%E7%BB%9F%E8%AE%A1/01-%E6%95%99%E6%A1%88/%E9%80%89%E6%8B%A9%E6%80%A7%E5%BF%85%E4%BF%AE%E4%B8%89/%E7%AC%AC%E4%B8%83%E7%AB%A0%20%E9%9A%8F%E6%9C%BA%E5%8F%98%E9%87%8F%E5%8F%8A%E5%85%B6%E5%88%86%E5%B8%83/7.3%20%E7%A6%BB%E6%95%A3%E5%9E%8B%E9%9A%8F%E6%9C%BA%E5%8F%98%E9%87%8F%E7%9A%84%E6%95%B0%E5%AD%97%E7%89%B9%E5%BE%81/7.3.2%2B%E7%A6%BB%E6%95%A3%E5%9E%8B%E9%9A%8F%E6%9C%BA%E5%8F%98%E9%87%8F%E7%9A%84%E6%96%B9%E5%B7%AE%EF%BC%88%E5%AD%A6%E6%A1%88%EF%BC%89-%E9%AB%98%E4%BA%8C%E6%95%B0%E5%AD%A6%EF%BC%88A%E7%89%882019%E5%BF%85%E4%B8%89%EF%BC%89.md
7.3.2离散型随机变量的方差   导学案.docx,选择性必修三\第七章 随机变量及其分布\7.3 离散型随机变量的数字特征,原文件,.docx,0,,,0,概率与统计教案资源,选择性必修三\第七章 随机变量及其分布\7.3 离散型随机变量的数字特征\7.3.2离散型随机变量的方差   导学案.docx,https://math-1415627924.cos.ap-guangzhou.myqcloud.com/math-teaching-resources/03-%E6%A6%82%E7%8E%87%E4%B8%8E%E7%BB%9F%E8%AE%A1/01-%E6%95%99%E6%A1%88/%E9%80%89%E6%8B%A9%E6%80%A7%E5%BF%85%E4%BF%AE%E4%B8%89/%E7%AC%AC%E4%B8%83%E7%AB%A0%20%E9%9A%8F%E6%9C%BA%E5%8F%98%E9%87%8F%E5%8F%8A%E5%85%B6%E5%88%86%E5%B8%83/7.3%20%E7%A6%BB%E6%95%A3%E5%9E%8B%E9%9A%8F%E6%9C%BA%E5%8F%98%E9%87%8F%E7%9A%84%E6%95%B0%E5%AD%97%E7%89%B9%E5%BE%81/7.3.2%E7%A6%BB%E6%95%A3%E5%9E%8B%E9%9A%8F%E6%9C%BA%E5%8F%98%E9%87%8F%E7%9A%84%E6%96%B9%E5%B7%AE%20%20%20%E5%AF%BC%E5%AD%A6%E6%A1%88.docx
7.3.2离散型随机变量的方差   导学案.md,选择性必修三\第七章 随机变量及其分布\7.3 离散型随机变量的数字特征,Markdown文件,.md,0,,,0,概率与统计教案资源,选择性必修三\第七章 随机变量及其分布\7.3 离散型随机变量的数字特征\7.3.2离散型随机变量的方差   导学案.md,https://math-1415627924.cos.ap-guangzhou.myqcloud.com/math-teaching-resources/03-%E6%A6%82%E7%8E%87%E4%B8%8E%E7%BB%9F%E8%AE%A1/01-%E6%95%99%E6%A1%88/%E9%80%89%E6%8B%A9%E6%80%A7%E5%BF%85%E4%BF%AE%E4%B8%89/%E7%AC%AC%E4%B8%83%E7%AB%A0%20%E9%9A%8F%E6%9C%BA%E5%8F%98%E9%87%8F%E5%8F%8A%E5%85%B6%E5%88%86%E5%B8%83/7.3%20%E7%A6%BB%E6%95%A3%E5%9E%8B%E9%9A%8F%E6%9C%BA%E5%8F%98%E9%87%8F%E7%9A%84%E6%95%B0%E5%AD%97%E7%89%B9%E5%BE%81/7.3.2%E7%A6%BB%E6%95%A3%E5%9E%8B%E9%9A%8F%E6%9C%BA%E5%8F%98%E9%87%8F%E7%9A%84%E6%96%B9%E5%B7%AE%20%20%20%E5%AF%BC%E5%AD%A6%E6%A1%88.md
7.3.2离散型随机变量的方差   教学设计.docx,选择性必修三\第七章 随机变量及其分布\7.3 离散型随机变量的数字特征,原文件,.docx,0,,,0,概率与统计教案资源,选择性必修三\第七章 随机变量及其分布\7.3 离散型随机变量的数字特征\7.3.2离散型随机变量的方差   教学设计.docx,https://math-1415627924.cos.ap-guangzhou.myqcloud.com/math-teaching-resources/03-%E6%A6%82%E7%8E%87%E4%B8%8E%E7%BB%9F%E8%AE%A1/01-%E6%95%99%E6%A1%88/%E9%80%89%E6%8B%A9%E6%80%A7%E5%BF%85%E4%BF%AE%E4%B8%89/%E7%AC%AC%E4%B8%83%E7%AB%A0%20%E9%9A%8F%E6%9C%BA%E5%8F%98%E9%87%8F%E5%8F%8A%E5%85%B6%E5%88%86%E5%B8%83/7.3%20%E7%A6%BB%E6%95%A3%E5%9E%8B%E9%9A%8F%E6%9C%BA%E5%8F%98%E9%87%8F%E7%9A%84%E6%95%B0%E5%AD%97%E7%89%B9%E5%BE%81/7.3.2%E7%A6%BB%E6%95%A3%E5%9E%8B%E9%9A%8F%E6%9C%BA%E5%8F%98%E9%87%8F%E7%9A%84%E6%96%B9%E5%B7%AE%20%20%20%E6%95%99%E5%AD%A6%E8%AE%BE%E8%AE%A1.docx
